type,vmag,bmag,ra,de,smax,smin,angl,morp,snam,ids
G,nan,15.6875,129.98549401904418,19.645287204018278,0.00949993936184086,0.005499903107446624,149.50617466693933,,IC 2388,IC 2388|PGC 24365
G,nan,15.6875,132.458801140154,18.79243563330469,0.009666638666271472,0.006499992212324519,45.88138593820743,,IC 2414,IC 2414|PGC 24811
G,nan,15.6875,138.9490927763098,23.49642618827989,0.01549983366087354,0.011833302737046312,104.74384692234672,,IC 2451,IC 2451|PGC 26119
G,nan,15.6875,149.60395565509722,37.10188126964113,0.010833320353874198,0.010166523136151748,54.833851487125955,,IC 2525,IC 2525|PGC 28807
G,nan,15.6875,152.09840904187743,37.84164881336141,0.0133331695900987,0.0133331695900987,129.8107504593186,,IC 2543,IC 2543|PGC 29485
GiP,nan,15.6875,99.04582990915566,82.96416999892921,0.007833159760946295,0.007833159760946295,32544.002763428616,E,IC 442b,IC 442b|PGC 2787456
GiC,nan,15.6875,107.68759015273032,50.08134439092886,0.010499921745012972,0.007999859065376907,35.80986219567409,E,IC 461,IC 461|PGC 20319|MCG+08-13-088
G,nan,15.6875,137.47714602903716,50.418325434009766,0.008499956978668746,0.005999894299032681,179.94455753326233,,NGC 2762,NGC 2762|PGC 25828|MCG+08-17-045
G,nan,15.6875,178.42257282013014,47.88456772365073,0.00666658479504935,0.005666602411877237,51.92430018372743,,NGC 3950,NGC 3950|MCG+08-22-030
G,15.75,16.0,128.72214124902368,52.80428809601348,0.0074999745954966324,0.00583330171630785,26.96930246611705,S,NGC 2605,NGC 2605|SDSS J083453.31+524815.4
G,15.8125,16.875,127.11359071835076,30.41420058156655,0.004616567548693627,0.0033166438114227703,24.954997717610382,Sa,IC 2374C,IC 2374C|PGC 3098223|SDSS J082827.25+302451.1
G,15.875,17.0,140.86866280102842,24.451310539909706,0.0029999471495163405,0.0020333152994009276,39.83847169268743,,IC 2465W,IC 2465W|PGC 1707589|SDSS J092328.52+242704.6
G,nan,nan,120.97916559833094,26.523055471788883,0.0116666034326157,0.006499992212324519,101.61048398022524,Sb,IC 491B,IC 491B
OpC,nan,nan,90.64800304159881,49.87199909286799,0.08999969514595958,0.08999969514595958,nan,,NGC 2126,NGC 2126|Cl Collinder 78|Cl Melotte 39
OpC,nan,nan,92.76665942024493,51.67667167536864,0.0,0.0,nan,,NGC 2165,NGC 2165
OpC,nan,nan,98.29170189270543,35.249998419597354,0.05999979676397306,0.05999979676397306,nan,,NGC 2240,NGC 2240
Cl*,nan,nan,107.5500028220896,75.20499996971436,0.0,0.0,nan,,NGC 2314A,NGC 2314A|OCl 374
G,nan,nan,118.89542514672193,78.01388794512525,0.0,0.0,nan,,NGC 2336A,NGC 2336A
Cl*,nan,nan,112.3000032388613,33.81700082606668,0.0,0.0,nan,,NGC 2391,NGC 2391
G,nan,nan,121.03667579114244,74.04806154696266,0.018499994253801444,0.015833232269734765,79.67694338537486,,NGC 2523A,NGC 2523A|PGC 22649
OpC,nan,nan,131.79579467742093,12.603299844259418,0.10999848903575561,0.10999848903575561,nan,,NGC 2664,NGC 2664
OpC,nan,nan,132.50830635125826,11.33833002695292,0.16666344593747015,0.16666344593747015,0.0,,NGC 2678,NGC 2678
G,nan,16.0,118.72686973838437,55.54643487794959,0.008333257674238133,0.004333328141549679,130.70599701421045,,NGC 2457,NGC 2457|PGC 22171|MCG+09-13-087
G,nan,16.0,118.96393194409715,56.710596225748574,0.006333292907893906,0.00366663764553301,79.67694338537486,,NGC 2458,NGC 2458|NGC 2461|PGC 22220|MCG+10-12-016
G,nan,16.0,133.7524936104677,49.14250073856483,0.007999859065376907,0.00583330171630785,62.66725884242966,,NGC 2686B,NGC 2686B|PGC 25025|MCG+08-16-037
G,nan,16.0,147.28207382788656,44.04750063662664,0.018666480114820493,0.007666460456515682,32544.002763428616,,NGC 3002,NGC 3002|PGC 28208|MCG+07-20-052
HII,nan,nan,112.1783302489867,69.18916742425345,0.0,0.0,nan,,NGC 2363A,NGC 2363A
OpC,nan,nan,115.0375020770672,71.6550023184113,0.0,0.0,nan,,NGC 2408,NGC 2408
C?*,nan,nan,132.4457964599743,44.70332857054205,0.0,0.0,nan,,NGC 2666,NGC 2666
G,nan,nan,140.119910143455,18.926199765557502,0.007833159760946295,0.004333328141549679,64.9053752296593,,NGC 2843,NGC 2843|PGC 26414
G,nan,nan,143.46375219503958,10.159169583736583,0.007166575986635407,0.006333292907893906,117.27729869083265,,NGC 2912,NGC 2912|PGC 27167
G,nan,nan,144.4798384567273,17.054471800880258,0.00733327529106602,0.00516661122029118,6.994113710092596,,NGC 2934,NGC 2934|PGC 1523531
Cl*,nan,nan,156.74083397922143,66.81528053670232,0.0,0.0,nan,,NGC 3231,NGC 3231
G,nan,nan,163.18625127253026,32.875281664062065,0.0,0.0,nan,,NGC 3430A,NGC 3430A
G,nan,nan,172.12791146218183,58.56344213246532,0.0,0.0,nan,,NGC 3690C,NGC 3690C|UGC 6472 C
G,16.0,16.375,132.8545013195295,17.945251412054922,0.006499992212324519,0.005499903107446624,110.56294952914376,S,IC 2418,IC 2418|PGC 1545976|SDSS J085125.07+175642.9|SDSS J085125.08+175642.9
LIN,16.0,17.125,137.16022525154858,32.59293871924668,0.0233332068652314,0.006999876682204794,30.886006143768906,,IC 2439,IC 2439|PGC 25719|MCG+06-20-032|SDSS J090838.45+323534.6
G,nan,16.0,110.6799233488694,21.5130570740715,0.005499903107446624,0.00366663764553301,29.990759588877054,,IC 2186,IC 2186|PGC 20858|MCG+04-18-011
OpC,2.59375,2.828125,253.53544719831936,-41.82666804309172,0.22999979011099422,0.22999979011099422,89.97227876663116,,C 76,C 76|NAME False Comet Nebula|NAME Northern Jewel Box Cluster|NAME Table of Scorpius Cluster|NAME Crocodile Cluster|NGC 6231|Cl Collinder 315|Cl VDBH 201|OCl 997.0
OpC,5.09375,5.25,240.82080417153136,-60.43169694594962,0.18999878723681718,0.18999878723681718,nan,,C 95,C 95|NGC 6025|Cl VDBH 181
GlC,5.3125,6.09375,201.697002492459,-47.47947261907189,0.4499865228987504,0.4499865228987504,0.0,,C 80,NAME ω Cen Cluster|C 80|NGC 5139|* ome Cen|HD 116790|CD-46 8646
OpC,5.3125,6.09375,201.8166947274743,-59.03329767565964,0.06999919370887107,0.06999919370887107,nan,,NGC 5138,NGC 5138|OCl 902.0
OpC,5.375,5.75,256.1708073876769,-37.98500082366162,0.16999999334702118,0.16999999334702118,nan,,NGC 6281,NAME Moth Wing Cluster|NGC 6281|Cl VDBH 213
OpC,5.375,5.84375,244.70830196029223,-57.93500325712166,0.16999999334702118,0.16999999334702118,nan,,NGC 6087,NAME S Nor Cluster|NGC 6087|Cl VDBH 188|OCl 948|OCl 948.0
OpC,5.5,6.15625,218.9042024458226,-56.6182998794942,0.13499868894529313,0.13499868894529313,nan,,NGC 5662,NAME Gypsy Moth Cluster|NGC 5662|Cl VDBH 162|OCl 928
OpC,5.59375,5.84375,211.86249597759337,-48.34330030378169,0.21999697807151122,0.21999697807151122,nan,,NGC 5460,NGC 5460|OCl 925.0
OpC,5.59375,6.1875,243.29579151917702,-54.21830117874611,0.13499868894529313,0.13499868894529313,nan,,C 89,C 89|NGC 6067|Cl Melotte 140|Cl VDBH 186|OCl 953
OpC,5.78125,6.6875,246.3333132468649,-40.653299600291554,0.2249932614493752,0.2249932614493752,nan,,C 75,C 75|NGC 6124
GlC,5.875,nan,245.89675487587436,-26.525749981416453,0.4699989771668865,0.4699989771668865,0.0,,M 4,M 4|NAME Crab Globular Cluster|NAME Spider Globular Cluster|NGC 6121|HD 147552|CD-26 11314
OpC,5.875,6.125,254.4917010028778,-45.943301603033596,0.15999718130753815,0.15999718130753815,nan,,NGC 6250,NGC 6250|Cl VDBH 206|OCl 991
OpC,6.0,6.0625,208.4874946030152,-61.86829746426747,0.16499687977998714,0.16499687977998714,89.97227876663116,,NGC 5316,NGC 5316|Cl VDBH 154|OCl 913.0
OpC,6.0,6.3125,259.6042068796587,-42.9332987075117,0.1049987905633066,0.1049987905633066,nan,,NGC 6322,NGC 6322|OCl 1000
OpC,6.28125,7.0,217.43329388730376,-60.71170055097427,0.08499999667351059,0.08499999667351059,89.97227876663116,,NGC 5617,NAME Dracula Cluster|NGC 5617|Cl VDBH 159|OCl 919
OpC,6.375,7.0625,253.89998805470128,-39.467001609392554,0.10999848903575561,0.10999848903575561,nan,,NGC 6242,NGC 6242|Cl VDBH 204|OCl 1001
OpC,6.5,nan,226.11800236037948,-54.38999847410187,0.29999556872528027,0.29999556872528027,nan,,NGC 5822,NGC 5822|Cl Melotte 130|Cl VDBH 168|OCl 937
OpC,6.59375,nan,248.52798963097322,-44.01599980417454,0.06999919370887107,0.06999919370887107,nan,,NGC 6169,NAME μ Normae Cluster|NGC 6169|OCl 984
OpC,6.6875,7.5625,248.6416986202756,-49.771701180000946,0.11999959352794612,0.11999959352794612,89.97227876663116,,NGC 6167,NGC 6167|Cl VDBH 192|OCl 971
Sy2,6.8125,8.125,201.36506895917475,-43.01911320424374,0.4313332762754468,0.32949515575056343,32.90031089227557,S0pec ,C 77,C 77|NAME Centaurus A|NAME The Hamburger Galaxy|NGC 5128|PGC 46957|ESO 270-9|MCG-07-28-001
OpC,6.875,7.3125,190.57499565557777,-62.99499863956353,0.08999969514595958,0.08999969514595958,89.97227876663116,,C 98,C 98|NAME Coalsack Cluster|NGC 4609|Cl VDBH 138
OpC,6.875,7.75,261.20419235311243,-49.93330004066885,0.15999718130753815,0.15999718130753815,nan,,IC 4651,IC 4651|Cl Melotte 169|Cl VDBH 224
GlC,6.90625,8.125,236.51251208838437,-37.7864164886381,0.08999969514595958,0.08999969514595958,nan,,NGC 5986,NGC 5986|HD 140616|CD-37 10488|ESO 329-18
GNe,7.1875,5.09375,246.49999718336986,-23.39999928512495,0.999994336003161,0.4166620299382604,nan,,ρ Oph Nebula,NAME ρ Oph Nebula|IC 4604
OpC,7.1875,7.25,248.94580596288122,-45.643299204119145,0.11499989505549711,0.11499989505549711,89.97227876663116,,NGC 6178,NGC 6178|OCl 980
OpC,7.1875,7.59375,187.48329686739336,-64.78999967419945,0.07999859065376907,0.07999859065376907,nan,,NGC 4463,NGC 4463|Cl VDBH 135|OCl 885
OpC,7.1875,7.875,246.94169185661622,-49.15170100337683,0.11499989505549711,0.11499989505549711,89.97227876663116,,NGC 6134,NAME Little Pincushion|NGC 6134|Cl Collinder 303|Cl Melotte 146|Cl VDBH 191
OpC,7.1875,8.0,252.36669254830355,-53.72829999259484,0.13999838741774215,0.13999838741774215,nan,,NGC 6208,NGC 6208|Cl Collinder 313|Cl VDBH 198
GlC,7.375,8.5,255.3024990988716,-30.112360861765367,0.12999899047284413,0.12999899047284413,0.0,,M 62,M 62|NAME Flickering Globular Cluster|NGC 6266|Cl VDBH 210
GlC,nan,7.375,264.07276252149086,-44.73564902569455,0.13999838741774215,0.13999838741774215,32544.002763428616,,NGC 6388,NGC 6388|Cl VDBH 234
OpC,7.375,7.71875,251.02499750850302,-47.46700069364745,0.13499868894529313,0.13499868894529313,89.97227876663116,,NGC 6200,NGC 6200
OpC,7.375,nan,181.66500022291837,-61.25000141984128,0.12999899047284413,0.12999899047284413,nan,,The Longtail,NAME The Longtail|NGC 4103|Cl Collinder 252|Cl Melotte 109|Cl VDBH 127|OCl 871|OCl 871.0
OpC,7.375,8.0,186.0333023481131,-61.87169889847414,0.1049987905633066,0.1049987905633066,nan,,NGC 4349,NGC 4349|Cl VDBH 130|OCl 882.0
SBG,7.5,8.0625,204.25382916673973,-29.86576029687666,0.2268305823361085,0.2201643177061765,44.98613938331558,SAB(s)c ,M 83,M 83|NAME Southern Pinwheel Galaxy|NAME Thousand Rubies Galaxy|NGC 5236|HD 118366|CD-29 10465|PGC 48082|ESO 444-81|MCG-05-32-050
OpC,7.6875,7.9375,216.9457959654833,-59.64000288906432,0.05999979676397306,0.05999979676397306,89.97227876663116,,NGC 5606,NGC 5606|Cl Collinder 281|Cl VDBH 158|OCl 922|ESO 134-3
GlC,7.78125,8.6875,194.89133370156705,-70.8764973568133,0.13999838741774215,0.13999838741774215,nan,,C 105,C 105|NAME The Southern Butterfly|NGC 4833
GlC,7.84375,8.25,244.26005030544266,-22.976083594288134,0.09499939361840859,0.09499939361840859,0.0,,M 80,M 80|NGC 6093|HD 146417|BD-22 4135|CD-22 11471
OpC,7.875,8.5625,226.3799947565628,-55.59500093804296,0.06499949523642207,0.06499949523642207,nan,,C 88,C 88|NGC 5823|Cl Melotte 131|Cl VDBH 169
RNe,8.0,3.890625,243.25000193098126,-19.300000650906643,0.999994336003161,0.6666537837498806,nan,,IC 4592,NAME Blue Horsehead Nebula|IC 4592
OpC,8.0,8.8125,255.18750603400528,-44.655001567069625,0.0999990920908576,0.0999990920908576,nan,,NGC 6259,NGC 6259|Cl VDBH 209
OpC,8.0625,nan,248.175005454667,-52.63300061200791,0.10999848903575561,0.10999848903575561,nan,,NGC 6152,NGC 6152|OCl 961.0
OpC,8.1875,8.5,251.5349940734495,-47.01999896341599,0.07499889218132007,0.07499889218132007,89.97227876663116,,NGC 6204,NGC 6204|Cl Collinder 312|Cl VDBH 196|OCl 982
OpC,8.1875,8.6875,254.40001254345952,-44.81699999380398,0.12666585815787812,0.12666585815787812,89.97227876663116,,NGC 6249,NGC 6249|OCl 994
GlC,8.25,9.125,206.61170609087637,-51.374251389488,0.10999848903575561,0.10999848903575561,0.0,,C 84,C 84|NGC 5286
OpC,8.375,nan,231.8609893390659,-54.5343511071155,0.07999859065376907,0.07999859065376907,nan,,NGC 5925,NGC 5925|Cl VDBH 172
OpC,8.375,8.6875,187.10000031155062,-60.10000246928631,0.07499889218132007,0.07499889218132007,nan,,NGC 4439,NGC 4439|Cl VDBH 134|OCl 884
GlC,8.5,9.375,265.1753736195843,-53.67433466796257,0.25499828247323925,0.25499828247323925,0.0,,C 86,C 86|NGC 6397
OpC,8.5,nan,250.09579125305785,-43.36670153110566,0.12499929200039513,0.12499929200039513,nan,,NGC 6192,NGC 6192|Cl Collinder 309|Cl VDBH 194
OpC,8.5,8.875,241.96423248010478,-54.050859091243254,0.07999859065376907,0.07999859065376907,89.97227876663116,,NGC 6031,NGC 6031|Cl Collinder 297|Cl VDBH 183|OCl 951
GlC,8.5,10.125,229.3516598002734,-21.010110971895767,0.16499687977998714,0.16499687977998714,nan,,NGC 5897,NAME Ghost Globular Cluster|NGC 5897|Cl* NGC 5897 FFB 3037
GlC,8.5,10.5625,225.07736839881474,-82.21377809595498,0.08499999667351059,0.08499999667351059,nan,,IC 4499,IC 4499
OpC,8.5625,9.5625,194.5050045417328,-64.96000308264105,0.06499949523642207,0.06499949523642207,nan,,NGC 4815,NGC 4815|Cl VDBH 142|OCl 893
OpC,8.75,nan,180.30000057766975,-63.21700027815644,0.08499999667351059,0.08499999667351059,nan,,NGC 4052,NGC 4052|Cl VDBH 126|OCl 870.0
OpC,8.75,nan,222.22499943914755,-54.499998670684924,0.11999959352794612,0.11999959352794612,nan,,NGC 5749,NGC 5749|Cl VDBH 165
OpC,8.75,nan,265.0499986671796,-36.94499865459512,0.0999990920908576,0.0999990920908576,nan,,NGC 6400,NAME Phantom Cluster|NAME Long John Silver Cluster|NGC 6400
GlC,8.8125,9.6875,262.9791126315885,-67.04833342137232,0.13999838741774215,0.13999838741774215,nan,,NGC 6362,NGC 6362
GlC,8.8125,10.125,232.0028660285054,-50.67302660325411,0.10999848903575561,0.10999848903575561,nan,,NGC 5927,NGC 5927|Cl VDBH 173
GlC,8.8125,9.9375,261.3712861009676,-48.42216849812782,0.11999959352794612,0.11999959352794612,nan,,C 81,C 81|NGC 6352|Cl VDBH 226
OpC,8.875,9.4375,185.99999834572012,-58.117000477745805,0.10999848903575561,0.10999848903575561,nan,,NGC 4337,NGC 4337|Cl VDBH 129|OCl 878
OpC,8.875,nan,195.0374997498053,-59.61329684940957,0.08999969514595958,0.08999969514595958,nan,,NGC 4852,NGC 4852|Cl VDBH 143
OpC,9.0,nan,238.04299355684404,-56.46700094409467,0.054999244517877806,0.054999244517877806,nan,,NGC 5999,NGC 5999|Cl Melotte 137|Cl VDBH 178
OpC,9.0625,9.5,202.76999789031126,-60.93999962398193,0.06999919370887107,0.06999919370887107,nan,,NGC 5168,NGC 5168|Cl VDBH 147|OCl 905
PN,9.1875,13.5625,256.29361418895377,-40.885471390558614,0.00516661122029118,0.00516661122029118,89.97227876663116,,IC 4637,IC 4637|HD 154072|CD-40 11127|ESO 332-21|Hen 2-193
OpC,9.375,nan,184.33500313174622,-55.119998847309034,0.08999969514595958,0.08999969514595958,nan,,NGC 4230,NGC 4230
OpC,9.5,nan,255.53199345498402,-39.71499894796653,0.0999990920908576,0.0999990920908576,89.97227876663116,,NGC 6268,NGC 6268|Cl Collinder 323|Cl VDBH 212
GlC,9.5,10.25,225.99421201186217,-33.06852820624922,0.08499999667351059,0.08499999667351059,79.67694338537486,,NGC 5824,NGC 5824
GlC,9.625,10.5,246.80773818661393,-26.02350055853606,0.08999969514595958,0.08999969514595958,nan,,NGC 6144,NGC 6144
EmG,9.625,9.6875,200.4900397642261,-36.63010644329004,0.16183108709968647,0.06183199500882886,48.79093724160595,SA0 ,Iota's Ghost,NAME Iota's Ghost|NGC 5102|PGC 46674|ESO 382-50|MCG-06-29-031
GlC,9.625,11.0,246.91661140198394,-38.84917343292451,0.07499889218132007,0.07499889218132007,0.0,,NGC 6139,NGC 6139
OpC,9.6875,10.25,204.2329970897712,-62.065000082174656,0.08499999667351059,0.08499999667351059,89.97227876663116,,IC 4291,IC 4291|Cl Pismis 18|Cl VDBH 149|OCl 906
PN,9.6875,13.25,228.21191979385182,-38.125443173375416,0.0019999647663442267,0.0019999647663442267,89.97227876663116,,NGC 5873,NGC 5873|HD 134743|CD-37 10033|ESO 328-34|Hen 2-121
OpC,9.75,nan,220.8749988893163,-57.56699949483057,0.05999979676397306,0.05999979676397306,nan,,NGC 5715,NGC 5715|Cl VDBH 163
OpC,9.75,10.25,246.17998916037644,-51.93999937353471,0.0,0.0,nan,,NGC 6115,NGC 6115|Cl Ruprecht 118|OCl 960
GlC,9.8125,10.8125,186.43928879237865,-72.65908110753813,0.1999981841817152,0.1999981841817152,nan,,C 108,C 108|NGC 4372
GlC,nan,9.9375,269.7653427041026,-44.265943746661975,0.07699843006084117,0.07699843006084117,nan,,NGC 6496,NGC 6496
GNe,10.0,4.6875,247.75000376375215,-25.09999921859516,0.4999971680015805,0.24999858400079025,nan,,IC 4605,IC 4605
PN,10.0,12.0625,207.76383606045238,-51.205767698136725,0.003499938341102397,0.003499938341102397,169.2015988745601,,NGC 5307,NGC 5307|HD 120489|CD-50 8073|ESO 221-11|Hen 2-98
GlC,10.0625,10.875,246.4504919722656,-72.20219609357767,0.07499889218132007,0.07499889218132007,nan,,C 107,C 107|NGC 6101
OpC,10.0625,nan,252.3380057537895,-44.72000106230605,0.06999919370887107,0.06999919370887107,89.97227876663116,,NGC 6216,NGC 6216|Cl VDBH 199
PN,10.0625,12.75,258.4347418899692,-37.10304240180003,0.012333187206926588,0.012333187206926588,89.97227876663116,,Bug Nebula,NAME Bug Nebula|NAME Butterfly Nebula|C 69|NGC 6302|HD 155520|SH 2-6|CD-36 11341|ESO 392-5|Hen 2-204
OpC,10.1875,nan,254.76999023042075,-52.700001352671144,0.0999990920908576,0.0999990920908576,nan,,NGC 6253,NGC 6253|Cl Melotte 156|Cl VDBH 207
GiG,10.1875,11.0,197.15636103412652,-49.506409802448495,0.09716627113259499,0.05449978693482065,160.24913332564157,S...,NGC 4976,NGC 4976|PGC 45562|ESO 219-29
GiG,10.375,11.125,199.5210544870548,-26.837221975494646,0.06249964600019756,0.0508328291241703,108.77245641936005,E,NGC 5061,NGC 5061|PGC 46330|ESO 508-38|MCG-04-31-048
G,10.4375,11.25,200.44267923252124,-27.430519527558594,0.09833252593337459,0.09199923302548069,122.64877802018377,SBr...,NGC 5101,NGC 5101|PGC 46661|ESO 508-58|MCG-04-32-008
AGN,10.4375,10.9375,204.98329337009704,-31.640031707381585,0.08349906260340038,0.035332568576473634,42.971834634808914,Impec ,NGC 5253,NGC 5253|PGC 48334|ESO 445-4|MCG-05-32-060
OpC,10.6875,11.875,238.99501264411703,-57.43999895740336,0.06999919370887107,0.06999919370887107,nan,,NGC 6005,NGC 6005|Cl Melotte 138|Cl VDBH 179|OCl 945
GlC,10.6875,11.9375,233.8690922758062,-50.659721394750925,0.05999979676397306,0.05999979676397306,0.0,,NGC 5946,NGC 5946|Cl VDBH 175
GiG,nan,10.75,204.51257039287813,-17.88406486992266,0.08866610071051469,0.07099981642227787,169.2015988745601,Sc,NGC 5247,NGC 5247|PGC 48171|ESO 577-14|MCG-03-35-011
OpC,10.75,11.625,201.41251145314965,-63.466671013077075,0.0,0.0,nan,,NGC 5120,NGC 5120|Cl Ruprecht 166|OCl 899|ESO 96-11
GlC,10.875,11.5625,219.9021613854531,-26.538332897414907,0.054999244517877806,0.054999244517877806,0.0,,C 66,C 66|NGC 5694
PN,10.875,11.3125,229.20814386543313,-45.64961371400682,0.003833230228257841,0.003833230228257841,89.97227876663116,,NGC 5882,NAME Ghost of Uranus|NGC 5882|IC 1108|HD 135456|TYC 8294-398-1|CD-45 9789|ESO 274-7|Hen 2-122
PN,10.875,11.5,215.60893669961516,-44.15061258743173,0.009666638666271472,0.009666638666271472,89.97227876663116,,IC 4406,NAME Retina Nebula|IC 4406|HD 125720|CD-43 9005|ESO 272-6|Hen 2-110
G,11.0,11.75,214.61332734505913,-43.38832932511251,0.08099921336717587,0.03633319128988043,126.22976423975118,SA(rs)bc ,NGC 5530,NGC 5530|PGC 51106|ESO 272-3|MCG-07-29-013
EmG,11.0,12.125,202.30794925333825,-33.17383947796706,0.08933204415459088,0.026999737789058627,76.9912037206993,Sc,NGC 5161,NGC 5161|PGC 47321|ESO 383-4|MCG-05-32-031
GiG,11.0,11.5625,186.32425474637728,-39.75965813985466,0.06633308967186696,0.035166082715454586,53.9386049322341,-3.0,NGC 4373,NGC 4373|PGC 40498|ESO 322-6|MCG-06-27-025
bCG,11.0625,11.75,266.78830913170435,-64.63868366332699,0.03483311099341648,0.013833267503390539,105.63909347723857,dIrr ,IC 4662,IC 4662|PGC 60851|PGC 60849|ESO 102-14|Hen 2-269
GiG,11.0625,11.9375,200.07458667777095,-24.440279784400133,0.06766497656001937,0.054333301073801604,41.852776441194095,Sc,NGC 5085,NGC 5085|PGC 46531|ESO 508-50|MCG-04-32-005
GiG,11.125,11.875,205.75883402959528,-48.16937978185108,0.048665951609983896,0.03483311099341648,97.5818744832119,S...,NGC 5266,NGC 5266|PGC 48593|ESO 220-33
GiG,11.125,12.1875,209.46096048428203,-43.931356684885166,0.06466652351438397,0.035666394072157985,173.67783164901934,SBr...,NGC 5365,NGC 5365|PGC 49673|ESO 271-8|MCG-07-29-002
